employee_name,job_role,work_category,work_hours,month
Employee 48,devops,Stationary,5.5,12
Employee 48,devops,Stationary,5.0,12
Employee 48,devops,Stationary,7.5,12
Employee 48,devops,Remote,6.5,12
Employee 48,devops,Remote,5.5,12
Employee 48,devops,Remote,5.0,12
Employee 48,devops,Stationary,7.5,12
Employee 48,devops,Stationary,5.5,12
Employee 48,devops,Remote,7.0,12
Employee 48,devops,Stationary,8.0,12
Employee 48,devops,Remote,7.5,12
Employee 48,devops,Stationary,7.5,12
Employee 48,devops,Stationary,5.5,12
Employee 48,devops,Remote,5.5,12
Employee 48,devops,Remote,7.0,12
Employee 48,devops,Remote,6.0,12
Employee 48,devops,Remote,5.5,12
Employee 48,devops,Remote,8.0,12
Employee 48,devops,Stationary,5.0,12
Employee 48,devops,Stationary,5.5,12
Employee 48,devops,Stationary,7.5,12
Employee 48,devops,Remote,7.5,12
Employee 48,devops,Stationary,4.5,12
Employee 48,devops,Remote,7.0,12
Employee 48,devops,Stationary,4.5,11
Employee 48,devops,Remote,8.0,11
Employee 48,devops,Stationary,8.0,11
Employee 48,devops,Stationary,5.5,11
Employee 48,devops,Stationary,5.5,11
Employee 48,devops,Remote,7.0,11
Employee 48,devops,Remote,8.0,11
Employee 48,devops,Stationary,7.0,11
Employee 48,devops,Stationary,4.5,11
Employee 48,devops,Remote,7.0,11
Employee 48,devops,Remote,4.5,11
Employee 48,devops,Stationary,6.0,11
Employee 48,devops,Remote,5.5,11
Employee 48,devops,Remote,5.5,11
Employee 48,devops,Stationary,6.0,11
Employee 48,devops,Stationary,5.0,11
Employee 48,devops,Stationary,7.5,11
Employee 48,devops,Stationary,8.0,11
Employee 48,devops,Stationary,5.5,11
Employee 48,devops,Remote,6.0,11
Employee 49,devops,Stationary,5.5,2
Employee 49,devops,Remote,6.0,2
Employee 49,devops,Stationary,8.0,2
Employee 49,devops,Stationary,6.5,2
Employee 49,devops,Remote,7.5,2
Employee 49,devops,Remote,8.0,2
Employee 49,devops,Remote,7.0,2
Employee 49,devops,Remote,8.0,1
Employee 49,devops,Stationary,6.0,1
Employee 49,devops,Remote,4.5,1
Employee 49,devops,Stationary,8.0,1
Employee 49,devops,Remote,5.5,1
Employee 49,devops,Remote,8.0,1
Employee 49,devops,Remote,8.0,1
Employee 49,devops,Remote,5.5,1
Employee 49,devops,Stationary,8.0,1
Employee 49,devops,Remote,6.0,1
Employee 49,devops,Remote,5.5,1
Employee 49,devops,Remote,5.0,1
Employee 49,devops,Remote,6.0,1
Employee 49,devops,Remote,7.5,1
Employee 49,devops,Stationary,8.0,1
Employee 49,devops,Remote,7.5,1
Employee 49,devops,Stationary,7.5,1
Employee 49,devops,Remote,7.5,1
Employee 49,devops,Remote,4.5,1
Employee 49,devops,Stationary,5.5,1
Employee 49,devops,Remote,6.0,1
Employee 49,devops,Stationary,5.0,1
Employee 49,devops,Remote,5.5,1
Employee 49,devops,Remote,6.5,1
Employee 49,devops,Remote,8.0,1
Employee 49,devops,Stationary,7.5,1
Employee 49,devops,Stationary,4.5,1
Employee 49,devops,Remote,7.5,1
Employee 49,devops,Remote,5.5,12
Employee 49,devops,Stationary,8.0,12
Employee 49,devops,Stationary,6.5,12
Employee 49,devops,Remote,5.0,12
Employee 49,devops,Stationary,7.0,12
Employee 49,devops,Stationary,4.5,12
Employee 49,devops,Stationary,6.0,12
Employee 49,devops,Stationary,5.0,12
Employee 49,devops,Stationary,7.0,12
Employee 49,devops,Stationary,4.5,12
Employee 49,devops,Stationary,8.0,12
Employee 49,devops,Stationary,7.0,12
Employee 49,devops,Remote,6.0,12
Employee 49,devops,Remote,7.0,12
Employee 49,devops,Stationary,4.5,12
Employee 49,devops,Stationary,5.0,12
Employee 49,devops,Remote,6.0,12
Employee 49,devops,Remote,5.0,12
Employee 49,devops,Remote,8.0,12
Employee 49,devops,Stationary,5.0,12
Employee 49,devops,Stationary,6.5,12
Employee 49,devops,Stationary,6.0,12
Employee 49,devops,Remote,5.0,12
Employee 49,devops,Remote,4.5,12
Employee 49,devops,Stationary,4.5,12
Employee 49,devops,Stationary,4.5,12
Employee 49,devops,Stationary,5.0,12
Employee 49,devops,Remote,6.5,12
Employee 49,devops,Stationary,7.5,12
Employee 49,devops,Remote,5.0,12
Employee 49,devops,Remote,8.0,12
Employee 49,devops,Stationary,5.5,11
Employee 49,devops,Remote,7.0,11
Employee 49,devops,Remote,4.5,11
Employee 49,devops,Remote,7.0,11
Employee 49,devops,Remote,4.5,11
Employee 49,devops,Stationary,5.0,11
Employee 49,devops,Stationary,6.5,11
Employee 49,devops,Remote,4.5,11
Employee 49,devops,Remote,4.5,11
Employee 49,devops,Stationary,4.5,11
Employee 49,devops,Remote,7.0,11
Employee 49,devops,Stationary,5.0,11
Employee 49,devops,Stationary,7.0,11
Employee 49,devops,Remote,8.0,11
Employee 49,devops,Remote,7.5,11
Employee 49,devops,Stationary,7.0,11
Employee 49,devops,Remote,4.5,11
Employee 49,devops,Stationary,8.0,11
Employee 49,devops,Remote,6.5,11
Employee 31,projmgr,Remote,0.0,2
